"time","sarja","values"
2006-09-20,"euribor1vko",3.07
2006-09-20,"euribor3kk",3.352
2006-09-20,"euribor6kk",3.548
2006-09-21,"euribor12kk",3.763
2006-09-21,"euribor1kk",3.196
2006-09-21,"euribor1vko",3.062
2006-09-21,"euribor3kk",3.372
2006-09-21,"euribor6kk",3.562
2006-09-22,"euribor12kk",3.725
2006-09-22,"euribor1kk",3.201
2006-09-22,"euribor1vko",3.059
2006-09-22,"euribor3kk",3.376
2006-09-22,"euribor6kk",3.549
2006-09-25,"euribor12kk",3.671
2006-09-25,"euribor1kk",3.205
2006-09-25,"euribor1vko",3.058
2006-09-25,"euribor3kk",3.374
2006-09-25,"euribor6kk",3.532
2006-09-26,"euribor12kk",3.676
2006-09-26,"euribor1kk",3.221
2006-09-26,"euribor1vko",3.06
2006-09-26,"euribor3kk",3.368
2006-09-26,"euribor6kk",3.531
2006-09-27,"euribor12kk",3.706
2006-09-27,"euribor1kk",3.242
2006-09-27,"euribor1vko",3.088
2006-09-27,"euribor3kk",3.376
2006-09-27,"euribor6kk",3.558
2006-09-28,"euribor12kk",3.715
2006-09-28,"euribor1kk",3.262
2006-09-28,"euribor1vko",3.078
2006-09-28,"euribor3kk",3.413
2006-09-28,"euribor6kk",3.569
2006-09-29,"euribor12kk",3.716
2006-09-29,"euribor1kk",3.272
2006-09-29,"euribor1vko",3.083
2006-09-29,"euribor3kk",3.417
2006-09-29,"euribor6kk",3.567
2006-10-02,"euribor12kk",3.748
2006-10-02,"euribor1kk",3.291
2006-10-02,"euribor1vko",3.082
2006-10-02,"euribor3kk",3.424
2006-10-02,"euribor6kk",3.582
2006-10-03,"euribor12kk",3.735
2006-10-03,"euribor1kk",3.303
2006-10-03,"euribor1vko",3.158
2006-10-03,"euribor3kk",3.435
2006-10-03,"euribor6kk",3.582
2006-10-04,"euribor12kk",3.757
2006-10-04,"euribor1kk",3.324
2006-10-04,"euribor1vko",3.228
2006-10-04,"euribor3kk",3.453
2006-10-04,"euribor6kk",3.603
2006-10-05,"euribor12kk",3.745
2006-10-05,"euribor1kk",3.336
2006-10-05,"euribor1vko",3.295
2006-10-05,"euribor3kk",3.464
2006-10-05,"euribor6kk",3.604
2006-10-06,"euribor12kk",3.725
2006-10-06,"euribor1kk",3.339
2006-10-06,"euribor1vko",3.305
2006-10-06,"euribor3kk",3.464
2006-10-06,"euribor6kk",3.601
2006-10-09,"euribor12kk",3.762
2006-10-09,"euribor1kk",3.343
2006-10-09,"euribor1vko",3.332
2006-10-09,"euribor3kk",3.47
2006-10-09,"euribor6kk",3.612
2006-10-10,"euribor12kk",3.772
2006-10-10,"euribor1kk",3.345
2006-10-10,"euribor1vko",3.334
2006-10-10,"euribor3kk",3.479
2006-10-10,"euribor6kk",3.62
2006-10-11,"euribor12kk",3.793
2006-10-11,"euribor1kk",3.346
2006-10-11,"euribor1vko",3.334
2006-10-11,"euribor3kk",3.487
2006-10-11,"euribor6kk",3.627
2006-10-12,"euribor12kk",3.812
2006-10-12,"euribor1kk",3.347
2006-10-12,"euribor1vko",3.334
2006-10-12,"euribor3kk",3.494
2006-10-12,"euribor6kk",3.641
2006-10-13,"euribor12kk",3.794
2006-10-13,"euribor1kk",3.347
2006-10-13,"euribor1vko",3.334
2006-10-13,"euribor3kk",3.499
2006-10-13,"euribor6kk",3.636
2006-10-16,"euribor12kk",3.801
2006-10-16,"euribor1kk",3.348
2006-10-16,"euribor1vko",3.333
2006-10-16,"euribor3kk",3.502
2006-10-16,"euribor6kk",3.643
2006-10-17,"euribor12kk",3.796
2006-10-17,"euribor1kk",3.349
2006-10-17,"euribor1vko",3.334
2006-10-17,"euribor3kk",3.503
2006-10-17,"euribor6kk",3.643
2006-10-18,"euribor12kk",3.801
2006-10-18,"euribor1kk",3.35
2006-10-18,"euribor1vko",3.337
2006-10-18,"euribor3kk",3.511
2006-10-18,"euribor6kk",3.646
2006-10-19,"euribor12kk",3.787
2006-10-19,"euribor1kk",3.354
2006-10-19,"euribor1vko",3.343
2006-10-19,"euribor3kk",3.519
2006-10-19,"euribor6kk",3.647
2006-10-20,"euribor12kk",3.795
2006-10-20,"euribor1kk",3.36
2006-10-20,"euribor1vko",3.349
2006-10-20,"euribor3kk",3.521
2006-10-20,"euribor6kk",3.652
2006-10-23,"euribor12kk",3.825
2006-10-23,"euribor1kk",3.364
2006-10-23,"euribor1vko",3.352
2006-10-23,"euribor3kk",3.526
2006-10-23,"euribor6kk",3.669
2006-10-24,"euribor12kk",3.835
2006-10-24,"euribor1kk",3.365
2006-10-24,"euribor1vko",3.353
2006-10-24,"euribor3kk",3.528
2006-10-24,"euribor6kk",3.674
2006-10-25,"euribor12kk",3.855
2006-10-25,"euribor1kk",3.368
2006-10-25,"euribor1vko",3.362
2006-10-25,"euribor3kk",3.538
2006-10-25,"euribor6kk",3.689
2006-10-26,"euribor12kk",3.861
2006-10-26,"euribor1kk",3.378
2006-10-26,"euribor1vko",3.363
2006-10-26,"euribor3kk",3.548
2006-10-26,"euribor6kk",3.698
2006-10-27,"euribor12kk",3.866
2006-10-27,"euribor1kk",3.381
2006-10-27,"euribor1vko",3.366
2006-10-27,"euribor3kk",3.554
2006-10-27,"euribor6kk",3.704
2006-10-30,"euribor12kk",3.856
2006-10-30,"euribor1kk",3.382
2006-10-30,"euribor1vko",3.368
2006-10-30,"euribor3kk",3.561
2006-10-30,"euribor6kk",3.704
2006-10-31,"euribor12kk",3.861
2006-10-31,"euribor1kk",3.383
2006-10-31,"euribor1vko",3.365
2006-10-31,"euribor3kk",3.564
2006-10-31,"euribor6kk",3.704
2006-11-01,"euribor12kk",3.832
2006-11-01,"euribor1kk",3.365
2006-11-01,"euribor1vko",3.346
2006-11-01,"euribor3kk",3.563
2006-11-01,"euribor6kk",3.696
2006-11-02,"euribor12kk",3.828
2006-11-02,"euribor1kk",3.366
2006-11-02,"euribor1vko",3.359
2006-11-02,"euribor3kk",3.566
2006-11-02,"euribor6kk",3.701
2006-11-03,"euribor12kk",3.84
2006-11-03,"euribor1kk",3.37
2006-11-03,"euribor1vko",3.362
2006-11-03,"euribor3kk",3.566
2006-11-03,"euribor6kk",3.704
2006-11-06,"euribor12kk",3.879
2006-11-06,"euribor1kk",3.366
2006-11-06,"euribor1vko",3.356
2006-11-06,"euribor3kk",3.569
2006-11-06,"euribor6kk",3.721
2006-11-07,"euribor12kk",3.881
2006-11-07,"euribor1kk",3.366
2006-11-07,"euribor1vko",3.352
2006-11-07,"euribor3kk",3.575
2006-11-07,"euribor6kk",3.725
2006-11-08,"euribor12kk",3.878
2006-11-08,"euribor1kk",3.365
2006-11-08,"euribor1vko",3.351
2006-11-08,"euribor3kk",3.577
2006-11-08,"euribor6kk",3.733
2006-11-09,"euribor12kk",3.909
2006-11-09,"euribor1kk",3.368
2006-11-09,"euribor1vko",3.35
2006-11-09,"euribor3kk",3.584
2006-11-09,"euribor6kk",3.748
2006-11-10,"euribor12kk",3.877
2006-11-10,"euribor1kk",3.371
2006-11-10,"euribor1vko",3.354
2006-11-10,"euribor3kk",3.585
2006-11-10,"euribor6kk",3.736
2006-11-13,"euribor12kk",3.857
2006-11-13,"euribor1kk",3.379
2006-11-13,"euribor1vko",3.352
2006-11-13,"euribor3kk",3.587
2006-11-13,"euribor6kk",3.727
2006-11-14,"euribor12kk",3.885
2006-11-14,"euribor1kk",3.396
2006-11-14,"euribor1vko",3.352
2006-11-14,"euribor3kk",3.593
2006-11-14,"euribor6kk",3.736
2006-11-15,"euribor12kk",3.875
2006-11-15,"euribor1kk",3.395
2006-11-15,"euribor1vko",3.348
2006-11-15,"euribor3kk",3.595
2006-11-15,"euribor6kk",3.735
2006-11-16,"euribor12kk",3.884
2006-11-16,"euribor1kk",3.404
2006-11-16,"euribor1vko",3.35
2006-11-16,"euribor3kk",3.598
2006-11-16,"euribor6kk",3.744
2006-11-17,"euribor12kk",3.894
2006-11-17,"euribor1kk",3.411
2006-11-17,"euribor1vko",3.346
2006-11-17,"euribor3kk",3.604
2006-11-17,"euribor6kk",3.745
2006-11-20,"euribor12kk",3.851
2006-11-20,"euribor1kk",3.416
2006-11-20,"euribor1vko",3.345
2006-11-20,"euribor3kk",3.603
2006-11-20,"euribor6kk",3.724
2006-11-21,"euribor12kk",3.841
2006-11-21,"euribor1kk",3.443
2006-11-21,"euribor1vko",3.336
2006-11-21,"euribor3kk",3.604
2006-11-21,"euribor6kk",3.715
2006-11-22,"euribor12kk",3.854
2006-11-22,"euribor1kk",3.452
2006-11-22,"euribor1vko",3.336
2006-11-22,"euribor3kk",3.613
2006-11-22,"euribor6kk",3.725
2006-11-23,"euribor12kk",3.87
2006-11-23,"euribor1kk",3.464
2006-11-23,"euribor1vko",3.336
2006-11-23,"euribor3kk",3.618
2006-11-23,"euribor6kk",3.734
2006-11-24,"euribor12kk",3.859
2006-11-24,"euribor1kk",3.474
2006-11-24,"euribor1vko",3.337
2006-11-24,"euribor3kk",3.624
2006-11-24,"euribor6kk",3.736
2006-11-27,"euribor12kk",3.859
2006-11-27,"euribor1kk",3.484
2006-11-27,"euribor1vko",3.336
2006-11-27,"euribor3kk",3.625
2006-11-27,"euribor6kk",3.732
2006-11-28,"euribor12kk",3.845
2006-11-28,"euribor1kk",3.494
2006-11-28,"euribor1vko",3.336
2006-11-28,"euribor3kk",3.626
2006-11-28,"euribor6kk",3.728
2006-11-29,"euribor12kk",3.844
2006-11-29,"euribor1kk",3.548
2006-11-29,"euribor1vko",3.336
2006-11-29,"euribor3kk",3.627
2006-11-29,"euribor6kk",3.732
2006-11-30,"euribor12kk",3.859
2006-11-30,"euribor1kk",3.574
2006-11-30,"euribor1vko",3.336
2006-11-30,"euribor3kk",3.636
2006-11-30,"euribor6kk",3.742
2006-12-01,"euribor12kk",3.851
2006-12-01,"euribor1kk",3.588
2006-12-01,"euribor1vko",3.335
2006-12-01,"euribor3kk",3.638
2006-12-01,"euribor6kk",3.743
2006-12-04,"euribor12kk",3.804
2006-12-04,"euribor1kk",3.594
2006-12-04,"euribor1vko",3.335
2006-12-04,"euribor3kk",3.639
2006-12-04,"euribor6kk",3.721
2006-12-05,"euribor12kk",3.816
2006-12-05,"euribor1kk",3.596
2006-12-05,"euribor1vko",3.365
2006-12-05,"euribor3kk",3.643
2006-12-05,"euribor6kk",3.732
2006-12-06,"euribor12kk",3.832
2006-12-06,"euribor1kk",3.6
2006-12-06,"euribor1vko",3.402
2006-12-06,"euribor3kk",3.653
2006-12-06,"euribor6kk",3.738
2006-12-07,"euribor12kk",3.841
2006-12-07,"euribor1kk",3.625
2006-12-07,"euribor1vko",3.503
2006-12-07,"euribor3kk",3.662
2006-12-07,"euribor6kk",3.746
2006-12-08,"euribor12kk",3.884
2006-12-08,"euribor1kk",3.634
2006-12-08,"euribor1vko",3.551
2006-12-08,"euribor3kk",3.669
2006-12-08,"euribor6kk",3.767
2006-12-11,"euribor12kk",3.897
2006-12-11,"euribor1kk",3.65
2006-12-11,"euribor1vko",3.591
2006-12-11,"euribor3kk",3.673
2006-12-11,"euribor6kk",3.778
2006-12-12,"euribor12kk",3.9
2006-12-12,"euribor1kk",3.653
2006-12-12,"euribor1vko",3.596
2006-12-12,"euribor3kk",3.674
2006-12-12,"euribor6kk",3.785
2006-12-13,"euribor12kk",3.901
2006-12-13,"euribor1kk",3.653
2006-12-13,"euribor1vko",3.595
2006-12-13,"euribor3kk",3.674
2006-12-13,"euribor6kk",3.782
2006-12-14,"euribor12kk",3.924
2006-12-14,"euribor1kk",3.654
2006-12-14,"euribor1vko",3.6
2006-12-14,"euribor3kk",3.679
2006-12-14,"euribor6kk",3.794
2006-12-15,"euribor12kk",3.939
2006-12-15,"euribor1kk",3.655
2006-12-15,"euribor1vko",3.612
2006-12-15,"euribor3kk",3.686
2006-12-15,"euribor6kk",3.798
2006-12-18,"euribor12kk",3.942
2006-12-18,"euribor1kk",3.657
2006-12-18,"euribor1vko",3.619
2006-12-18,"euribor3kk",3.699
2006-12-18,"euribor6kk",3.798
2006-12-19,"euribor12kk",3.962
2006-12-19,"euribor1kk",3.663
2006-12-19,"euribor1vko",3.626
2006-12-19,"euribor3kk",3.704
2006-12-19,"euribor6kk",3.807
2006-12-20,"euribor12kk",3.971
2006-12-20,"euribor1kk",3.663
2006-12-20,"euribor1vko",3.634
2006-12-20,"euribor3kk",3.707
2006-12-20,"euribor6kk",3.814
2006-12-21,"euribor12kk",3.989
2006-12-21,"euribor1kk",3.665
2006-12-21,"euribor1vko",3.741
2006-12-21,"euribor3kk",3.714
2006-12-21,"euribor6kk",3.826
2006-12-22,"euribor12kk",3.991
2006-12-22,"euribor1kk",3.671
2006-12-22,"euribor1vko",3.749
2006-12-22,"euribor3kk",3.716
2006-12-22,"euribor6kk",3.831
2006-12-25,"euribor12kk",3.991
2006-12-25,"euribor1kk",3.671
2006-12-25,"euribor1vko",3.749
2006-12-25,"euribor3kk",3.716
2006-12-25,"euribor6kk",3.831
2006-12-26,"euribor12kk",3.991
2006-12-26,"euribor1kk",3.671
2006-12-26,"euribor1vko",3.749
2006-12-26,"euribor3kk",3.716
2006-12-26,"euribor6kk",3.831
2006-12-27,"euribor12kk",4.003
2006-12-27,"euribor1kk",3.672
2006-12-27,"euribor1vko",3.745
2006-12-27,"euribor3kk",3.722
2006-12-27,"euribor6kk",3.835
2006-12-28,"euribor12kk",4.022
2006-12-28,"euribor1kk",3.634
2006-12-28,"euribor1vko",3.633
2006-12-28,"euribor3kk",3.723
2006-12-28,"euribor6kk",3.851
2006-12-29,"euribor12kk",4.028
2006-12-29,"euribor1kk",3.633
2006-12-29,"euribor1vko",3.624
2006-12-29,"euribor3kk",3.725
2006-12-29,"euribor6kk",3.853
2007-01-01,"euribor12kk",4.028
2007-01-01,"euribor1kk",3.633
2007-01-01,"euribor1vko",3.624
2007-01-01,"euribor3kk",3.725
2007-01-01,"euribor6kk",3.853
2007-01-02,"euribor12kk",4.03
2007-01-02,"euribor1kk",3.629
2007-01-02,"euribor1vko",3.614
2007-01-02,"euribor3kk",3.725
2007-01-02,"euribor6kk",3.857
2007-01-03,"euribor12kk",4.029
2007-01-03,"euribor1kk",3.627
2007-01-03,"euribor1vko",3.614
2007-01-03,"euribor3kk",3.726
2007-01-03,"euribor6kk",3.86
2007-01-04,"euribor12kk",4.03
2007-01-04,"euribor1kk",3.625
2007-01-04,"euribor1vko",3.613
2007-01-04,"euribor3kk",3.734
2007-01-04,"euribor6kk",3.865
2007-01-05,"euribor12kk",4.024
2007-01-05,"euribor1kk",3.625
2007-01-05,"euribor1vko",3.608
2007-01-05,"euribor3kk",3.735
2007-01-05,"euribor6kk",3.864
2007-01-08,"euribor12kk",4.047
2007-01-08,"euribor1kk",3.62
2007-01-08,"euribor1vko",3.602
2007-01-08,"euribor3kk",3.738
2007-01-08,"euribor6kk",3.874
2007-01-09,"euribor12kk",4.051
2007-01-09,"euribor1kk",3.616
2007-01-09,"euribor1vko",3.592
2007-01-09,"euribor3kk",3.742
2007-01-09,"euribor6kk",3.878
2007-01-10,"euribor12kk",4.063
2007-01-10,"euribor1kk",3.612
2007-01-10,"euribor1vko",3.569
2007-01-10,"euribor3kk",3.745
2007-01-10,"euribor6kk",3.885
2007-01-11,"euribor12kk",4.078
2007-01-11,"euribor1kk",3.615
2007-01-11,"euribor1vko",3.576
2007-01-11,"euribor3kk",3.757
2007-01-11,"euribor6kk",3.904
2007-01-12,"euribor12kk",4.052
2007-01-12,"euribor1kk",3.61
2007-01-12,"euribor1vko",3.578
2007-01-12,"euribor3kk",3.745
2007-01-12,"euribor6kk",3.876
2007-01-15,"euribor12kk",4.062
2007-01-15,"euribor1kk",3.61
2007-01-15,"euribor1vko",3.592
2007-01-15,"euribor3kk",3.746
2007-01-15,"euribor6kk",3.88
2007-01-16,"euribor12kk",4.062
2007-01-16,"euribor1kk",3.614
2007-01-16,"euribor1vko",3.593
2007-01-16,"euribor3kk",3.746
2007-01-16,"euribor6kk",3.883
2007-01-17,"euribor12kk",4.058
2007-01-17,"euribor1kk",3.615
2007-01-17,"euribor1vko",3.594
2007-01-17,"euribor3kk",3.747
2007-01-17,"euribor6kk",3.883
2007-01-18,"euribor12kk",4.075
2007-01-18,"euribor1kk",3.612
2007-01-18,"euribor1vko",3.592
2007-01-18,"euribor3kk",3.754
2007-01-18,"euribor6kk",3.888
2007-01-19,"euribor12kk",4.072
2007-01-19,"euribor1kk",3.613
2007-01-19,"euribor1vko",3.592
2007-01-19,"euribor3kk",3.754
2007-01-19,"euribor6kk",3.888
2007-01-22,"euribor12kk",4.08
2007-01-22,"euribor1kk",3.613
2007-01-22,"euribor1vko",3.592
2007-01-22,"euribor3kk",3.755
2007-01-22,"euribor6kk",3.893
2007-01-23,"euribor12kk",4.074
2007-01-23,"euribor1kk",3.613
2007-01-23,"euribor1vko",3.593
2007-01-23,"euribor3kk",3.757
2007-01-23,"euribor6kk",3.896
2007-01-24,"euribor12kk",4.076
2007-01-24,"euribor1kk",3.613
2007-01-24,"euribor1vko",3.594
2007-01-24,"euribor3kk",3.756
2007-01-24,"euribor6kk",3.906
2007-01-25,"euribor12kk",4.079
2007-01-25,"euribor1kk",3.613
2007-01-25,"euribor1vko",3.595
2007-01-25,"euribor3kk",3.769
2007-01-25,"euribor6kk",3.914
2007-01-26,"euribor12kk",4.09
2007-01-26,"euribor1kk",3.614
2007-01-26,"euribor1vko",3.594
2007-01-26,"euribor3kk",3.772
2007-01-26,"euribor6kk",3.916
2007-01-29,"euribor12kk",4.092
2007-01-29,"euribor1kk",3.614
2007-01-29,"euribor1vko",3.593
2007-01-29,"euribor3kk",3.775
2007-01-29,"euribor6kk",3.92
2007-01-30,"euribor12kk",4.096
2007-01-30,"euribor1kk",3.614
2007-01-30,"euribor1vko",3.592
2007-01-30,"euribor3kk",3.781
2007-01-30,"euribor6kk",3.921
2007-01-31,"euribor12kk",4.097
2007-01-31,"euribor1kk",3.613
2007-01-31,"euribor1vko",3.588
2007-01-31,"euribor3kk",3.782
2007-01-31,"euribor6kk",3.922
2007-02-01,"euribor12kk",4.08
2007-02-01,"euribor1kk",3.609
2007-02-01,"euribor1vko",3.587
2007-02-01,"euribor3kk",3.785
2007-02-01,"euribor6kk",3.923
2007-02-02,"euribor12kk",4.089
2007-02-02,"euribor1kk",3.609
2007-02-02,"euribor1vko",3.586
2007-02-02,"euribor3kk",3.788
2007-02-02,"euribor6kk",3.924
2007-02-05,"euribor12kk",4.054
2007-02-05,"euribor1kk",3.607
2007-02-05,"euribor1vko",3.583
2007-02-05,"euribor3kk",3.78
2007-02-05,"euribor6kk",3.908
2007-02-06,"euribor12kk",4.056
2007-02-06,"euribor1kk",3.607
2007-02-06,"euribor1vko",3.574
2007-02-06,"euribor3kk",3.784
2007-02-06,"euribor6kk",3.913
2007-02-07,"euribor12kk",4.065
2007-02-07,"euribor1kk",3.607
2007-02-07,"euribor1vko",3.567
2007-02-07,"euribor3kk",3.786
2007-02-07,"euribor6kk",3.92
2007-02-08,"euribor12kk",4.078
2007-02-08,"euribor1kk",3.606
2007-02-08,"euribor1vko",3.579
2007-02-08,"euribor3kk",3.803
2007-02-08,"euribor6kk",3.931
2007-02-09,"euribor12kk",4.1
2007-02-09,"euribor1kk",3.606
2007-02-09,"euribor1vko",3.584
2007-02-09,"euribor3kk",3.806
2007-02-09,"euribor6kk",3.941
2007-02-12,"euribor12kk",4.093
2007-02-12,"euribor1kk",3.607
2007-02-12,"euribor1vko",3.584
2007-02-12,"euribor3kk",3.809
2007-02-12,"euribor6kk",3.937
2007-02-13,"euribor12kk",4.099
2007-02-13,"euribor1kk",3.611
2007-02-13,"euribor1vko",3.585
2007-02-13,"euribor3kk",3.814
2007-02-13,"euribor6kk",3.945
2007-02-14,"euribor12kk",4.107
2007-02-14,"euribor1kk",3.615
2007-02-14,"euribor1vko",3.585
2007-02-14,"euribor3kk",3.815
2007-02-14,"euribor6kk",3.945
2007-02-15,"euribor12kk",4.101
2007-02-15,"euribor1kk",3.64
2007-02-15,"euribor1vko",3.586
2007-02-15,"euribor3kk",3.825
2007-02-15,"euribor6kk",3.946
2007-02-16,"euribor12kk",4.089
2007-02-16,"euribor1kk",3.65
2007-02-16,"euribor1vko",3.586
2007-02-16,"euribor3kk",3.826
2007-02-16,"euribor6kk",3.947
2007-02-19,"euribor12kk",4.115
2007-02-19,"euribor1kk",3.658
2007-02-19,"euribor1vko",3.589
2007-02-19,"euribor3kk",3.831
2007-02-19,"euribor6kk",3.953
2007-02-20,"euribor12kk",4.122
2007-02-20,"euribor1kk",3.669
2007-02-20,"euribor1vko",3.592
2007-02-20,"euribor3kk",3.833
2007-02-20,"euribor6kk",3.957
2007-02-21,"euribor12kk",4.112
2007-02-21,"euribor1kk",3.679
2007-02-21,"euribor1vko",3.592
2007-02-21,"euribor3kk",3.835
2007-02-21,"euribor6kk",3.961
2007-02-22,"euribor12kk",4.116
2007-02-22,"euribor1kk",3.703
2007-02-22,"euribor1vko",3.592
2007-02-22,"euribor3kk",3.843
2007-02-22,"euribor6kk",3.971
2007-02-23,"euribor12kk",4.123
2007-02-23,"euribor1kk",3.712
2007-02-23,"euribor1vko",3.591
2007-02-23,"euribor3kk",3.846
2007-02-23,"euribor6kk",3.973
2007-02-26,"euribor12kk",4.111
2007-02-26,"euribor1kk",3.732
2007-02-26,"euribor1vko",3.592
2007-02-26,"euribor3kk",3.853
2007-02-26,"euribor6kk",3.972
2007-02-27,"euribor12kk",4.103
2007-02-27,"euribor1kk",3.745
2007-02-27,"euribor1vko",3.591
2007-02-27,"euribor3kk",3.854
2007-02-27,"euribor6kk",3.973
2007-02-28,"euribor12kk",4.058
2007-02-28,"euribor1kk",3.75
2007-02-28,"euribor1vko",3.587
2007-02-28,"euribor3kk",3.848
2007-02-28,"euribor6kk",3.947
2007-03-01,"euribor12kk",4.077
2007-03-01,"euribor1kk",3.771
2007-03-01,"euribor1vko",3.583
2007-03-01,"euribor3kk",3.856
2007-03-01,"euribor6kk",3.96
2007-03-02,"euribor12kk",4.05
2007-03-02,"euribor1kk",3.786
2007-03-02,"euribor1vko",3.58
2007-03-02,"euribor3kk",3.859
2007-03-02,"euribor6kk",3.954
2007-03-05,"euribor12kk",3.995
2007-03-05,"euribor1kk",3.793
2007-03-05,"euribor1vko",3.576
2007-03-05,"euribor3kk",3.86
2007-03-05,"euribor6kk",3.923
2007-03-06,"euribor12kk",4.041
2007-03-06,"euribor1kk",3.803
2007-03-06,"euribor1vko",3.601
2007-03-06,"euribor3kk",3.866
2007-03-06,"euribor6kk",3.952
2007-03-07,"euribor12kk",4.052
2007-03-07,"euribor1kk",3.808
2007-03-07,"euribor1vko",3.645
2007-03-07,"euribor3kk",3.868
2007-03-07,"euribor6kk",3.96
2007-03-08,"euribor12kk",4.065
2007-03-08,"euribor1kk",3.839
2007-03-08,"euribor1vko",3.753
2007-03-08,"euribor3kk",3.878
2007-03-08,"euribor6kk",3.966
2007-03-09,"euribor12kk",4.09
2007-03-09,"euribor1kk",3.846
2007-03-09,"euribor1vko",3.794
2007-03-09,"euribor3kk",3.885
2007-03-09,"euribor6kk",3.986
2007-03-12,"euribor12kk",4.117
2007-03-12,"euribor1kk",3.855
2007-03-12,"euribor1vko",3.834
2007-03-12,"euribor3kk",3.889
2007-03-12,"euribor6kk",4.003
2007-03-13,"euribor12kk",4.105
2007-03-13,"euribor1kk",3.856
2007-03-13,"euribor1vko",3.834
2007-03-13,"euribor3kk",3.889
2007-03-13,"euribor6kk",4.001
2007-03-14,"euribor12kk",4.086
2007-03-14,"euribor1kk",3.855
2007-03-14,"euribor1vko",3.835
2007-03-14,"euribor3kk",3.893
2007-03-14,"euribor6kk",3.992
2007-03-15,"euribor12kk",4.113
2007-03-15,"euribor1kk",3.856
2007-03-15,"euribor1vko",3.834
2007-03-15,"euribor3kk",3.896
2007-03-15,"euribor6kk",4.003
2007-03-16,"euribor12kk",4.105
2007-03-16,"euribor1kk",3.862
2007-03-16,"euribor1vko",3.838
2007-03-16,"euribor3kk",3.896
2007-03-16,"euribor6kk",4.004
2007-03-19,"euribor12kk",4.126
2007-03-19,"euribor1kk",3.863
2007-03-19,"euribor1vko",3.838
2007-03-19,"euribor3kk",3.892
2007-03-19,"euribor6kk",4.009
2007-03-20,"euribor12kk",4.133
2007-03-20,"euribor1kk",3.863
2007-03-20,"euribor1vko",3.838
2007-03-20,"euribor3kk",3.895
2007-03-20,"euribor6kk",4.014
2007-03-21,"euribor12kk",4.126
2007-03-21,"euribor1kk",3.864
2007-03-21,"euribor1vko",3.839
2007-03-21,"euribor3kk",3.897
2007-03-21,"euribor6kk",4.01
2007-03-22,"euribor12kk",4.122
2007-03-22,"euribor1kk",3.862
2007-03-22,"euribor1vko",3.857
2007-03-22,"euribor3kk",3.902
2007-03-22,"euribor6kk",4.013
2007-03-23,"euribor12kk",4.124
2007-03-23,"euribor1kk",3.863
2007-03-23,"euribor1vko",3.859
2007-03-23,"euribor3kk",3.904
2007-03-23,"euribor6kk",4.014
2007-03-26,"euribor12kk",4.139
2007-03-26,"euribor1kk",3.864
2007-03-26,"euribor1vko",3.861
2007-03-26,"euribor3kk",3.906
2007-03-26,"euribor6kk",4.023
2007-03-27,"euribor12kk",4.154
2007-03-27,"euribor1kk",3.864
2007-03-27,"euribor1vko",3.862
2007-03-27,"euribor3kk",3.909
2007-03-27,"euribor6kk",4.025
2007-03-28,"euribor12kk",4.157
2007-03-28,"euribor1kk",3.865
2007-03-28,"euribor1vko",3.87
2007-03-28,"euribor3kk",3.914
2007-03-28,"euribor6kk",4.028
2007-03-29,"euribor12kk",4.168
2007-03-29,"euribor1kk",3.864
2007-03-29,"euribor1vko",3.857
2007-03-29,"euribor3kk",3.922
2007-03-29,"euribor6kk",4.036
2007-03-30,"euribor12kk",4.177
2007-03-30,"euribor1kk",3.864
2007-03-30,"euribor1vko",3.857
2007-03-30,"euribor3kk",3.924
2007-03-30,"euribor6kk",4.043
2007-04-02,"euribor12kk",4.193
2007-04-02,"euribor1kk",3.864
2007-04-02,"euribor1vko",3.855
2007-04-02,"euribor3kk",3.927
2007-04-02,"euribor6kk",4.048
2007-04-03,"euribor12kk",4.205
2007-04-03,"euribor1kk",3.865
2007-04-03,"euribor1vko",3.857
2007-04-03,"euribor3kk",3.936
2007-04-03,"euribor6kk",4.058
2007-04-04,"euribor12kk",4.203
2007-04-04,"euribor1kk",3.863
2007-04-04,"euribor1vko",3.85
2007-04-04,"euribor3kk",3.944
2007-04-04,"euribor6kk",4.069
2007-04-05,"euribor12kk",4.211
2007-04-05,"euribor1kk",3.862
2007-04-05,"euribor1vko",3.84
2007-04-05,"euribor3kk",3.946
2007-04-05,"euribor6kk",4.071
2007-04-06,"euribor12kk",4.211
2007-04-06,"euribor1kk",3.862
2007-04-06,"euribor1vko",3.84
2007-04-06,"euribor3kk",3.946
2007-04-06,"euribor6kk",4.071
2007-04-09,"euribor12kk",4.211
2007-04-09,"euribor1kk",3.862
2007-04-09,"euribor1vko",3.84
2007-04-09,"euribor3kk",3.946
2007-04-09,"euribor6kk",4.071
2007-04-10,"euribor12kk",4.232
2007-04-10,"euribor1kk",3.858
2007-04-10,"euribor1vko",3.841
2007-04-10,"euribor3kk",3.955
2007-04-10,"euribor6kk",4.078
2007-04-11,"euribor12kk",4.237
2007-04-11,"euribor1kk",3.857
2007-04-11,"euribor1vko",3.836
2007-04-11,"euribor3kk",3.958
2007-04-11,"euribor6kk",4.084
2007-04-12,"euribor12kk",4.252
2007-04-12,"euribor1kk",3.858
2007-04-12,"euribor1vko",3.837
2007-04-12,"euribor3kk",3.968
2007-04-12,"euribor6kk",4.095
2007-04-13,"euribor12kk",4.259
2007-04-13,"euribor1kk",3.856
2007-04-13,"euribor1vko",3.828
